HIPPS Code,Definition
4CGLS,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 1, supplies provided"
4CGLT,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 2, supplies provided"
4CGLU,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 3, supplies provided"
4CGLV ,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 4, supplies provided"
4CGLW,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 5, supplies provided"
4CGLX,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 6, supplies provided"
4CGL1,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 1, supplies not provided"
4CGL2,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 2, supplies not provided"
4CGL3,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 3, supplies not provided"
4CGL4,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 4, supplies not provided"
4CGL5,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 5, supplies not provided"
4CGL6,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 6, supplies not provided"
4CGMS,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 1, supplies provided"
4CGMT,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 2, supplies provided"
4CGMU,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 3, supplies provided"
4CGMV ,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 4, supplies provided"
4CGMW,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 5, supplies provided"
4CGMX,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 6, supplies provided"
4CGM1,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 1, supplies not provided"
4CGM2,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 2, supplies not provided"
4CGM3,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 3, supplies not provided"
4CGM4,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 4, supplies not provided"
4CGM5,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 5, supplies not provided"
4CGM6,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 6, supplies not provided"
4CHKS,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 1, supplies provided"
4CHKT,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 2, supplies provided"
4CHKU,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 3, supplies provided"
4CHKV ,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 4, supplies provided"
4CHKW,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 5, supplies provided"
4CHKX,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 6, supplies provided"
4CHK1,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 1, supplies not provided"
4CHK2,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 2, supplies not provided"
4CHK3,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 3, supplies not provided"
4CHK4,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 4, supplies not provided"
4CHK5,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 5, supplies not provided"
4CHK6,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 6, supplies not provided"
4CHLS,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 1, supplies provided"
4CHLT,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 2, supplies provided"
4CHLU,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 3, supplies provided"
4CHLV ,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 4, supplies provided"
4CHLW,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 5, supplies provided"
4CHLX,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 6, supplies provided"
4CHL1,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 1, supplies not provided"
4CHL2,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 2, supplies not provided"
4CHL3,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 3, supplies not provided"
4CHL4,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 4, supplies not provided"
4CHL5,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 5, supplies not provided"
4CHL6,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 6, supplies not provided"
4CHMS,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 1, supplies provided"
4CHMT,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 2, supplies provided"
4CHMU,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 3, supplies provided"
4CHMV ,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 4, supplies provided"
4CHMW,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 5, supplies provided"
4CHMX,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 6, supplies provided"
4CHM1,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 1, supplies not provided"
4CHM2,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 2, supplies not provided"
4CHM3,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 3, supplies not provided"
4CHM4,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 4, supplies not provided"
4CHM5,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 5, supplies not provided"
4CHM6,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 6, supplies not provided"
5AFKS,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 1, supplies provided"
5AFKT,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 2, supplies provided"
5AFKU,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 3, supplies provided"
5AFKV ,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 4, supplies provided"
5AFKW,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 5, supplies provided"
5AFKX,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 6, supplies provided"
5AFK1,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 1, supplies not provided"
5AFK2,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 2, supplies not provided"
5AFK3,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 3, supplies not provided"
5AFK4,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 4, supplies not provided"
5AFK5,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 5, supplies not provided"
5AFK6,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 6, supplies not provided"
5AGKS,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 1, supplies provided"
5AGKT,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 2, supplies provided"
5AGKU,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 3, supplies provided"
5AGKV ,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 4, supplies provided"
5AGKW,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 5, supplies provided"
5AGKX,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 6, supplies provided"
5AGK1,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 1, supplies not provided"
5AGK2,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 2, supplies not provided"
5AGK3,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 3, supplies not provided"
5AGK4,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 4, supplies not provided"
5AGK5,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 5, supplies not provided"
5AGK6,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 6, supplies not provided"
5AHKS,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 1, supplies provided"
5AHKT,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 2, supplies provided"
5AHKU,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 3, supplies provided"
