91.36,Cell blk/pap-lower urin,"Microscopic examination of specimen from bladder, urethra, prostate, seminal vesicle, perivesical tissue, and of urine and semen, cell block and Papanicolaou smear"
91.39,Micro exam-low urin NEC,"Microscopic examination of specimen from bladder, urethra, prostate, seminal vesicle, perivesical tissue, and of urine and semen, other microscopic examination"
91.41,Bact smear-female genit,"Microscopic examination of specimen from female genital tract, bacterial smear"
91.42,Culture-female genital,"Microscopic examination of specimen from female genital tract, culture"
91.43,C & s-female genital,"Microscopic examination of specimen from female genital tract, culture and sensitivity"
91.44,Parasitology-female gen,"Microscopic examination of specimen from female genital tract, parasitology"
91.45,Toxicology-female genit,"Microscopic examination of specimen from female genital tract, toxicology"
91.46,Cell blk/pap-female gen,"Microscopic examination of specimen from female genital tract, cell block and Papanicolaou smear"
91.49,Micro exam-femal gen NEC,"Microscopic examination of specimen from female genital tract, other microscopic examination"
91.51,Bact smear-musculoskel,"Microscopic examination of specimen from musculoskeletal system and of joint fluid, bacterial smear"
91.52,Culture-musculoskeletal,"Microscopic examination of specimen from musculoskeletal system and of joint fluid, culture"
91.53,C & s-musculoskeletal,"Microscopic examination of specimen from musculoskeletal system and of joint fluid, culture and sensitivity"
91.54,Parasitology-musculoskel,"Microscopic examination of specimen from musculoskeletal system and of joint fluid, parasitology"
91.55,Toxicology-musculoskel,"Microscopic examination of specimen from musculoskeletal system and of joint fluid, toxicology"
91.56,Cell blk/pap-musculoskel,"Microscopic examination of specimen from musculoskeletal system and of joint fluid, cell block and Papanicolaou smear"
91.59,Micro exam-musculosk NEC,"Microscopic examination of specimen from musculoskeletal system and of joint fluid, other microscopic examination"
91.61,Bact smear-integument,"Microscopic examination of specimen from skin and other integument, bacterial smear"
93.23,Orthotic device fitting,Fitting of orthotic device
91.62,Culture-integument,"Microscopic examination of specimen from skin and other integument, culture"
91.63,C & s-integument,"Microscopic examination of specimen from skin and other integument, culture and sensitivity"
91.64,Parasitology-integument,"Microscopic examination of specimen from skin and other integument, parasitology"
91.65,Toxicology-integument,"Microscopic examination of specimen from skin and other integument, toxicology"
91.66,Cell blk/pap-integument,"Microscopic examination of specimen from skin and other integument, cell block and Papanicolaou smear"
91.69,Micro exam-integumen NEC,"Microscopic examination of specimen from skin and other integument, other microscopic examination"
91.71,Bact smear-op wound,"Microscopic examination of specimen from operative wound, bacterial smear"
91.72,Culture-op wound,"Microscopic examination of specimen from operative wound, culture"
91.73,C & s-op wound,"Microscopic examination of specimen from operative wound, culture and sensitivity"
91.74,Parasitology-op wound,"Microscopic examination of specimen from operative wound, parasitology"
91.75,Toxicology-op wound,"Microscopic examination of specimen from operative wound, toxicology"
91.76,Cell blk/pap-op wound,"Microscopic examination of specimen from operative wound, cell block and Papanicolaou smear"
91.79,Micro exam-op wound NEC,"Microscopic examination of specimen from operative wound, other microscopic examination"
91.81,Bact smear NEC,"Microscopic examination of specimen from other site, bacterial smear"
91.82,Culture NEC,"Microscopic examination of specimen from other site, culture"
91.83,C & s NEC,"Microscopic examination of specimen from other site, culture and sensitivity"
91.84,Parasitology NEC,"Microscopic examination of specimen from other site, parasitology"
91.85,Toxicology NEC,"Microscopic examination of specimen from other site, toxicology"
91.86,Cell blk/pap NEC,"Microscopic examination of specimen from other site, cell block and Papanicolaou smear"
91.89,Micro exam NEC,"Microscopic examination of specimen from other site, other microscopic examination"
91.91,Bact smear NOS,"Microscopic examination of specimen from unspecified site, bacterial smear"
91.92,Culture NOS,"Microscopic examination of specimen from unspecified site, culture"
91.93,C & s NOS,"Microscopic examination of specimen from unspecified site, culture and sensitivity"
91.94,Parasitology NOS,"Microscopic examination of specimen from unspecified site, parasitology"
91.95,Toxicology NOS,"Microscopic examination of specimen from unspecified site, toxicology"
92.14,Bone scan,Bone scan
91.96,Cell blk/pap NOS,"Microscopic examination of specimen from unspecified site, cell block and Papanicolaou smear"
91.99,Micro exam NOS,"Microscopic examination of specimen from unspecified site, other microscopic examination"
92.01,Thyroid scan/isotop func,Thyroid scan and radioisotope function studies
92.02,Liver scan/isotope funct,Liver scan and radioisotope function study
92.04,GI scan & isotope funct,Gastrointestinal scan and radioisotope function study
92.05,C-vasc scan/isotop funct,Cardiovascular and hematopoietic scan and radioisotope function study
92.09,Other isotope function,Other radioisotope function studies
92.11,Cerebral scan,Cerebral scan
92.12,Head scan NEC,Scan of other sites of head
92.13,Parathyroid scan,Parathyroid scan
92.15,Pulmonary scan,Pulmonary scan
92.16,Lymphatic system scan,Scan of lymphatic system
92.17,Placental scan,Placental scan
92.18,Total body scan,Total body scan
92.19,Scan of other sites,Scan of other sites
92.20,Inf liquid brachy isotop,Infusion of liquid brachytherapy radioisotope
92.21,Superficial radiation,Superficial radiation
92.22,Orthovoltage radiation,Orthovoltage radiation
92.23,Radioisot teleradiother,Radioisotopic teleradiotherapy
92.24,Teleradio using photons,Teleradiotherapy using photons
92.25,Electron teleradiotherap,Teleradiotherapy using electrons
92.26,Particul teleradioth NEC,Teleradiotherapy of other particulate radiation
92.27,Radioactive elem implant,Implantation or insertion of radioactive elements
92.28,Isotope inject/instill,Injection or instillation of radioisotopes
92.29,Radiotherapeut proc NEC,Other radiotherapeutic procedure
92.30,Stereo radiosurgery NOS,"Stereotactic radiosurgery, not otherwise specified"
92.31,Sing source radiosurgery,Single source photon radiosurgery
92.32,Multisource radiosurgery,Multi-source photon radiosurgery
92.33,Particulate radiosurgery,Particulate radiosurgery
92.39,Stereo radiosurgery NEC,"Stereotactic radiosurgery, not elsewhere classified"
92.41,Intra-op electron rad rx,Intra-operative electron radiation therapy
93.01,Functional pt evaluation,Functional evaluation
93.02,Orthotic evaluation,Orthotic evaluation
93.03,Prosthetic evaluation,Prosthetic evaluation
93.04,Manual muscle funct test,Manual testing of muscle function
93.05,Range of motion testing,Range of motion testing
93.06,Limb length measurement,Measurement of limb length
93.07,Body measurement,Body measurement
93.08,Electromyography,Electromyography
93.09,Other dx pt procedure,Other diagnostic physical therapy procedure
93.11,Assisting exercise,Assisting exercise
93.12,Activ musculosk exer NEC,Other active musculoskeletal exercise
93.13,Resistive exercise,Resistive exercise
93.14,Joint movement training,Training in joint movements
93.15,Mobilization of spine,Mobilization of spine
93.16,Other joint mobilization,Mobilization of other joints
93.17,Pass musculosk exer NEC,Other passive musculoskeletal exercise
93.18,Pt breathing exercise,Breathing exercise
93.19,Pt exercise NEC,"Exercise, not elsewhere classified"
96.37,Proctoclysis,Proctoclysis
93.24,Prosthet/orthot training,Training in use of prosthetic or orthotic device
93.25,Forced limb extension,Forced extension of limb
93.26,Manual rupt joint adhes,Manual rupture of joint adhesions
93.27,Musc or tend stretching,Stretching of muscle or tendon
93.28,Stretching of fascia,Stretching of fascia
93.29,Forcib correct defor NEC,Other forcible correction of musculoskeletal deformity
93.31,Assisted pool exercise,Assisted exercise in pool
93.32,Whirlpool treatment,Whirlpool treatment
93.34,Diathermy,Diathermy
93.35,Other heat therapy,Other heat therapy
93.36,Cardiac retraining,Cardiac retraining
93.37,Prenatal training,Prenatal training
93.38,Combined pt NOS,Combined physical therapy without mention of the components
93.39,Physical therapy NEC,Other physical therapy
93.41,Spine tract w skull dev,Spinal traction using skull device
93.42,Other spinal traction,Other spinal traction
93.43,Intermitt skel traction,Intermittent skeletal traction
93.44,Other skeletal traction,Other skeletal traction
93.45,Thomas' splint traction,Thomas' splint traction
93.46,Limb skin traction NEC,Other skin traction of limbs
93.51,Plaster jacket applicat,Application of plaster jacket
93.52,Neck support application,Application of neck support
93.53,Other cast application,Application of other cast
93.54,Application of splint,Application of splint
93.55,Dental wiring,Dental wiring
93.56,Pressure dressing applic,Application of pressure dressing
93.57,Dressing of wound NEC,Application of other wound dressing
93.58,Pressure trouser applica,Application of pressure trousers
93.59,Immobiliz/wound attn NEC,"Other immobilization, pressure, and attention to wound"
93.61,Omt for gen'l mobilizat,Osteopathic manipulative treatment for general mobilization
93.62,"Omt with hi-vel,lo-ampli","Osteopathic manipulative treatment using high-velocity, low-amplitude forces"
93.63,"Omt with lo-vel,hi-ampli","Osteopathic manipulative treatment using low- velocity, high-amplitude forces"
93.64,"Omt with isoton,isometri","Osteopathic manipulative treatment using isotonic, isometric forces"
93.65,Omt with indirect forces,Osteopathic manipulative treatment using indirect forces
93.66,Omt to move tissue fluid,Osteopathic manipulative treatment to move tissue fluids
93.67,Osteopath manipulat NEC,Other specified osteopathic manipulative treatment
93.72,Dysphasia training,Dysphasia training
93.73,Esophag speech training,Esophageal speech training
93.74,Speech defect training,Speech defect training
93.75,Other speech therapy,Other speech training and therapy
93.76,Training in lead dog use,Training in use of lead dog for the blind
93.77,Braille or moon training,Training in braille or moon
93.78,Rehab for the blind NEC,Other rehabilitation for the blind
93.81,Recreational therapy,Recreation therapy
93.82,Educational therapy,Educational therapy
93.83,Occupational therapy,Occupational therapy
93.84,Music therapy,Music therapy
93.85,Vocational rehabilitat,Vocational rehabilitation
93.89,Rehabilitation NEC,"Rehabilitation, not elsewhere classified"
93.90,Non-invasive mech vent,Non-invasive mechanical ventilation
93.91,Ippb,Intermittent positive pressure breathing [IPPB]
93.93,Nonmechan resuscitation,Nonmechanical methods of resuscitation
93.94,Nebulizer therapy,Respiratory medication administered by nebulizer
93.95,Hyperbaric oxygenation,Hyperbaric oxygenation
93.96,Oxygen enrichment NEC,Other oxygen enrichment
93.97,Decompression chamber,Decompression chamber
93.98,Atmos press/compos contr,Other control of atmospheric pressure and composition
93.99,Other resp procedures,Other respiratory procedures
94.01,Intelligence test admin,Administration of intelligence test
94.02,Psychologic test adminis,Administration of psychologic test
94.03,Character analysis,Character analysis
94.08,Psychol eval & test NEC,Other psychologic evaluation and testing
94.09,Psychol mental stat NOS,"Psychologic mental status determination, not otherwise specified"
94.11,Psychiat mental determin,Psychiatric mental status determination
94.12,Routine psychiat visit,"Routine psychiatric visit, not otherwise specified"
94.13,Psychia commitment eval,Psychiatric commitment evaluation
94.19,Psychia interv/eval NEC,Other psychiatric interview and evaluation
94.21,Narcoanalysis,Narcoanalysis
94.22,Lithium therapy,Lithium therapy
94.23,Neuroleptic therapy,Neuroleptic therapy
94.24,Chemical shock therapy,Chemical shock therapy
94.25,Psychiat drug therap NEC,Other psychiatric drug therapy
94.26,Subconvulsive est,Subconvulsive electroshock therapy
94.27,Electroshock therapy NEC,Other electroshock therapy
94.29,Psychiatr somatother NEC,Other psychiatric somatotherapy
94.31,Psychoanalysis,Psychoanalysis
94.32,Hypnotherapy,Hypnotherapy
94.33,Behavior therapy,Behavior therapy
94.34,Ind therap psychsex dysf,Individual therapy for psychosexual dysfunction
94.35,Crisis intervention,Crisis intervention
94.36,Play psychotherapy,Play psychotherapy
94.37,Explor verbal psychother,Exploratory verbal psychotherapy
94.38,Suppor verbal psychother,Supportive verbal psychotherapy
94.39,Individ psychotherap NEC,Other individual psychotherapy
94.41,Grp therap psychsex dysf,Group therapy for psychosexual dysfunction
94.42,Family therapy,Family therapy
94.43,Psychodrama,Psychodrama
94.44,Other group therapy,Other group therapy
94.45,Drug addict counselling,Drug addiction counseling
94.46,Alcoholism counselling,Alcoholism counseling
94.49,Other counselling,Other counseling
94.51,Referral for psychother,Referral for psychotherapy
94.52,Referral psych aftercare,Referral for psychiatric aftercare
